channel_id,message_id,issuer_id,sentiment_score,processed_text
"1300011741","17502","103","4","#МосБиржа: При спокойном внешнем фоне можно ожидать постепенного подъема индекса МосБиржи к следующей зоне сопротивления в районе 2680-2740 пунктов – Финам Оценка: 4"
"1300011741","17502","111","4","#ЛУКОЙЛ: Не исключено, что «ЛУКОЙЛ» и сегодня будет выглядеть чуть лучше своих конкурентов по бизнесу - Алор Брокер Оценка: 4"
"1300011741","17502","157","2","#Совкомфлот: Низкий уровень дивидендов «Совкомфлота» может негативно отразиться на всем рынке – ПСБ Оценка: 2"
"1265642153","11145","223","3","#VKCO (ВК): Тип операции: продажа🔴 Цена: 675 rub Количество: 1500 Статус: Исполнена Дата: 2024-01-26 10:12:52 https://www.tinkoff.ru/invest/stocks/VKCO  +18000₽  Закрытый канал Оценка: 3"
"1203560567","7868","150","2","#SBER (Сбербанк): DOWNGRADE Morgan Stanley снизил рейтинг акций Сбербанка до ""держать"". Прогнозную стоимость с 360 рублей до 282 рублей за штуку. Оценка: 2"
"1203560567","64803","57","2","#LSRG (ЛСР): операционные результаты (2019г) продажи = -9% до 84 млрд руб; объем = -18% до 817 тыс. кв. м; средняя цена реализации = +15% до 112 тыс руб/кв м; введение в эксплуатацию чистой продаваемой площади = -17% до 834 тыс кв м. Оценка: 2"
"1197210433","777","48","3","#GAZP (Газпром): Сегодня состоится собрание Совета директоров Газпрома, где будут обсуждаться новые изменения в дивидендной политике. Оценка: 3"
"1197210433","777","163","3","#TATN (Татнефть): Акции Татнефти торгуются последний день с дивидендами: ао — 24,36 руб., ап — 24,36 руб. Оценка: 3"
"1197210433","777","116","3","#NLMK (НЛМК): Сегодня последний день торгов акциями с дивидендом в размере 3,22 рубля. Оценка: 3"
"1197210433","777","195","3","#CHEP (ЧТПЗ): Сегодня последний день торгов акциями с дивидендом в размере 9,82 рубля. Оценка: 3"
"1197210433","777","89","3","#MAGN (Магнит): Сегодня последний день торгов акциями с дивидендом в размере 147,19 рубля. Оценка: 3"
"1197210433","777","100","3","#MTSS (МТС): Сегодня последний день торгов акциями с дивидендом в размере 13,25 рубля. Оценка: 3"
"1197210433","777","186","3","#FEES (ФСК ЕЭС): Сегодня последний день торгов акциями с дивидендом в размере 0,0088 рубля. Оценка: 3"
"1197296889","19631","115","2","#NVTK (Новатэк): Уважаемые гости казино делятся своими мыслями в личке по Новатэку [NVTK]. Бумага волатильная, может пиздануться -10% легко сегодня, если масштабы последствий для бизнеса окажутся реально серьезными. Расти особо не на чем, апсайда нет. Напоминаю, рынок это казино. Осторожнее, уважаемые дамы и господа ❤️ Оценка: 2"
"1197210433","23389","152","3","#CHMF (Северсталь): Споставка труб большого диаметра в Бразилию для зарубежного СПГ-проекта. Оценка: 3"
"1197210433","20588","187","4","#PHOR (ФосАгро): Совет директоров ФосАгро рекомендовал выплатить промежуточные дивиденды в объеме 13,6 млрд руб, или 105 руб на акцию. Оценка: 4"
"1125172232","36370","32","2","#аэрофлот (Аэрофлот): «Аэрофлот Бонус» отменяет срок активности миль: «теперь Ваши мили активны всегда!» Однако, правила аннулирования миль остаются без изменений: согласно п. 3.5.1 Правил программы мили аннулируются, если в течение 2 лет нет ни одного полёта Аэрофлотом или компанией-партнёром. Оценка: 2"
"1203560567","234904","103","4","#MOEX (Мосбиржа): Мосбиржа с 3 апреля снижает в 5 раз комиссию по сделкам с опционами. Оценка: 4"
"1203560567","60606","115","2","#NVTK (НОВАТЭК): Новатэк может уступить в феврале место в топ-4 индекса MSCI Russia 10/40 Татнефти или Норникелю - ""ВТБ Капитал"". Оценка: 2"
"1203560567","60606","163","4","#TATN (Татнефть): Новатэк может уступить в феврале место в топ-4 индекса MSCI Russia 10/40 Татнефти или Норникелю - ""ВТБ Капитал"". Оценка: 4"
"1203560567","60606","53","3","#GMKN (Норильский Никель): Новатэк может уступить в феврале место в топ-4 индекса MSCI Russia 10/40 Татнефти или Норникелю - ""ВТБ Капитал"". Оценка: 3"
"1203560567","248458","53","3","#GMKN (Норникель): Росатом планирует подписание осенью соглашения о строительстве АЭС. Оценка: 3"
"1203560567","256884","175","3","#TRNFP (Транснефть): Транснефть - сд рассмотрит вопрос о рекомендациях по дроблению акций ПАО «Транснефть». Оценка: 3"
"1565800335","2220","237","3","#Софтлайн (компания): Справедливая цена - 183, потенциал роста - 15,4% Оценка: 3"
"1565800335","2220","142","3","#Ростелеком (компания): Справедливая цена - 104, потенциал роста - 13,9% Оценка: 3"
"1565800335","2220","274","4","#Диасофт (компания): Справедливая цена - 6262, потенциал роста - 3,3% Оценка: 4"
"1565800335","2220","236","2","#Яндекс (компания): Справедливая цена - 3500, потенциал роста - -2,5% Оценка: 2"
"1565800335","2220","223","2","#ВК (компания): Справедливая цена - 600, потенциал роста - -8% Оценка: 2"
"1239071502","237","111","4","#ЛУКОЙЛ: ЛУКОЙЛ показал рост на 7,97% за две недели. Оценка: 4"
"1155666448","562","90","4","#ММК: Погрузка черных металлов на сети ОАО ""РЖД"" в марте составила 6,1 млн тонн, что на 19,6% выше, чем в феврале, и на 1,7% ниже, чем годом ранее. Выглядит, как прорыв. Такой объем погрузки не всегда был и во времена до начала СВО. Если в апреле показатель снова не упадет, то это будет знаком, что отрасль восстанавливается, что положительно и для коксующегося угля, реализуемого внутри РФ. Оценка: 4"
"1155666448","562","116","4","#НЛМК: Погрузка черных металлов на сети ОАО ""РЖД"" в марте составила 6,1 млн тонн, что на 19,6% выше, чем в феврале, и на 1,7% ниже, чем годом ранее. Выглядит, как прорыв. Такой объем погрузки не всегда был и во времена до начала СВО. Если в апреле показатель снова не упадет, то это будет знаком, что отрасль восстанавливается, что положительно и для коксующегося угля, реализуемого внутри РФ. Оценка: 4"
"1155666448","562","152","4","#Северсталь: Погрузка черных металлов на сети ОАО ""РЖД"" в марте составила 6,1 млн тонн, что на 19,6% выше, чем в феврале, и на 1,7% ниже, чем годом ранее. Выглядит, как прорыв. Такой объем погрузки не всегда был и во времена до начала СВО. Если в апреле показатель снова не упадет, то это будет знаком, что отрасль восстанавливается, что положительно и для коксующегося угля, реализуемого внутри РФ. Оценка: 4"
"1155666448","562","99","4","#Мечел: Погрузка черных металлов на сети ОАО ""РЖД"" в марте составила 6,1 млн тонн, что на 19,6% выше, чем в феврале, и на 1,7% ниже, чем годом ранее. Выглядит, как прорыв. Такой объем погрузки не всегда был и во времена до начала СВО. Если в апреле показатель снова не упадет, то это будет знаком, что отрасль восстанавливается, что положительно и для коксующегося угля, реализуемого внутри РФ. Оценка: 4"
"1203560567","9786","175","4","#TRNFP (Транснефть): Планируется экспортировать 208,3 млн тонн нефти в дальнее зарубежье и 18,5 млн тонн в ближнее зарубежье, прогноз по экспорту нефти на 2018 год сохраняется на уровне 227 млн тонн. В целом транспортировка нефти по системе «Транснефть» в 2018 году ожидается на уровне 482,75 млн тонн против 477,5 млн тонн годом ранее. Оценка: 4"
"1203560567","97","152","4","#CHMF (Северсталь): UBS повысил прогнозную стоимость глобальных депозитарных расписок (GDR) ""Северстали"" с $12,50 до $15,50 за штуку. Рекомендация ""держать"" для этих бумаг аналитиками UBS была подтверждена. Оценка: 4"
"1239405989","4486","115","4","#NVTK (НОВАТЭК): НОВАТЭК вложит 2,4 млрд руб. в СПГ-хаб в Мурманской области (пресс-служба Корпорации развития Дальнего Востока и Арктики). Оценка: 4"
"1203560567","250971","57","3","#LSRG (ЛСР): ЛСР опубликовала отчетность по РСБУ за первые 6 месяцев 2023 года. Оценка: 3"
"1001029560","14243","241","4","#POS (Группа Позитив): Решение ЕС ввести санкции против российской компании Positive Technologies, работающей в сфере кибербезопасности, не влияет на ее бизнес, а международные интересы компании не связаны со странами ЕС. Оценка: 4"
"1203560567","254477","127","3","#PLZL (Полюс): 🇷🇺#отчетность 29 августа - ""Полюс"" - МСФО и операционные результаты 1п 2023г Оценка: 3"
"1203560567","10157","47","3","#NEFT' (Газпром нефть): ""Газпром нефть"" считает цену нефти в $50-60/барр. оптимальной для рынка на ближайшие годы. Оценка: 3"
"1203560567","233362","236","2","#YNDX (Яндекс): «Яндекс» сообщил, что биржа NASDAQ решила провести делистинг ее акций, компанию уведомили об этом сегодня. «Яндекс» заверил, что решение не повлияет на инвесторов на Мосбирже и работу компании, но все равно будет подавать апелляцию — РБК. Оценка: 2"
"1203560567","1797","112","3","#ROSN (Роснефть): САНКЦИИ СОВЕТ ЕС ПРОСИТ ЕВРОПЕЙСКИЙ СУД ОТКЛОНИТЬ ИСК «РОСНЕФТИ» ОБ ОТМЕНЕ САНКЦИЙ - ПРЕДСТАВИТЕЛЬ В СУДЕ Оценка: 3"
"1203560567","1797","112","4","#ROSN (Роснефть): «РОСНЕФТЬ» СЧИТАЕТ, ЧТО САНКЦИИ ЕС ИМЕЮТ ЦЕЛЬ ВЫТЕСНИТЬ КОМПАНИЮ С БЫСТРОРАСТУЩИХ РЫНКОВ АТР - ПРЕДСТАВИТЕЛЬ КОМПАНИИ Оценка: 4"
"1203560567","1797","112","3","#ROSN (Роснефть): РЕШЕНИЕ ЕВРОПЕЙСКОГО СУДА ПО ИСКУ «РОСНЕФТИ» ОБ ОТМЕНЕ САНКЦИЙ ЕС ПО ПРОЦЕДУРЕ МОЖЕТ ЗАНЯТЬ ПОЛГОДА ИЛИ БОЛЕЕ - АДВОКАТ КОМПАНИИ Оценка: 3"
"1203560567","239683","111","4","#LKOH (Лукойл): Лукойл вместо Enel достроит ветропарк в Ставропольском крае. Оценка: 4"
"1203560567","99011","236","4","#YNDX (Яндекс): ""Яндекс предварительно договорился о покупке Тинькофф Банка за $5,48 млрд"". Оценка: 4"
"1203560567","99011","225","3","#TCSG (TCS Group): ""Яндекс может оплатить покупку TCS Group деньгами или своими акциями - Прайм"". Оценка: 3"
"1203560567","99011","225","4","#TCSG (TCS Group): ""Яндекс договорился о покупке TCS Group по цене $27,64 за акцию - ТАСС"". Оценка: 4"
"1001029560","15261","235","4","#Polymetal (Polymetal): Polymetal — хороший кандидат на быстрый взлет. Переезд компании в Казахстан повышает неопределенность в моменте, но долгосрочно несет позитив для миноритариев. Компания торгуется сейчас с приличным дисконтом. Оценка: 4"
"1001029560","15261","53","4","#Норникель (Норникель): По соотношению ожидаемой доходности и риска самый интересный в списке — Норникель. Все еще много негатива в цене (из-за низких цен на металлы), но при этом высокая вероятность отскока, в том числе на дивидендных сюрпризах. Оценка: 4"
"1001029560","15261","225","3","#TCS (TCS Group): Рост ставок в целом на пользу банкам, если им удается сохранить качество активов. TCS Group обычно с этим справляется. У него сильное ядро бизнеса и лояльная клиентская база. Бумага хорошо скорректировалась в сентябре. Оценка: 3"
"1203560567","21444","115","4","#NVTK (НОВАТЭК): Дочерняя компания ""НОВАТЭКа"" Novatek Gas and Power Asia Pte. Ltd. поставила китайской компании China National Offshore Oil Corporation (CNOOC) первую партию СПГ, произведенную на проекте ""Ямал СПГ"". Оценка: 4"
"1326656811","1052","199","2","#UPRO (Юнипро): ПАО ""РусАл Братский алюминиевый завод"" подало иск к ПАО ""Юнипро"", АО ""Системный оператор"", ассоциации ""Совет рынка"" и АО ""Администратор торговой системы"", компания требует с ответчиков 174,3 млн руб. Оценка: 2"
"1197296889","14186","235","4","#POLY (Polymetal): Когда не зассал и взял POLY вчера перед отчетностью 👆👍 Оценка: 4"
"1155666448","659","90","3","#ММК (Магнитогорский металлургический комбинат): Погрузка черных металлов на сети ОАО ""РЖД"" в январе составила 5,1 млн тонн, что на 7,7% ниже, чем в декабре, и на 5,8% ниже, чем годом ранее. Результат равный короткому февралю 2023 г. Возможно связано с низким сезоном, но даже если так, то объем маловат. Оценка: 3"
"1155666448","659","116","3","#НЛМК (Новолипецкий металлургический комбинат): Погрузка черных металлов на сети ОАО ""РЖД"" в январе составила 5,1 млн тонн, что на 7,7% ниже, чем в декабре, и на 5,8% ниже, чем годом ранее. Результат равный короткому февралю 2023 г. Возможно связано с низким сезоном, но даже если так, то объем маловат. Оценка: 3"
"1155666448","659","152","3","#Северсталь (ОАО ""Северсталь""): Погрузка черных металлов на сети ОАО ""РЖД"" в январе составила 5,1 млн тонн, что на 7,7% ниже, чем в декабре, и на 5,8% ниже, чем годом ранее. Результат равный короткому февралю 2023 г. Возможно связано с низким сезоном, но даже если так, то объем маловат. Оценка: 3"
"1155666448","659","99","3","#Мечел (Мечел): Погрузка черных металлов на сети ОАО ""РЖД"" в январе составила 5,1 млн тонн, что на 7,7% ниже, чем в декабре, и на 5,8% ниже, чем годом ранее. Результат равный короткому февралю 2023 г. Возможно связано с низким сезоном, но даже если так, то объем маловат. Оценка: 3"
"1351339368","6446","254","4","#WUSH (Whoosh): По нашим оценкам, выручка кикшеринга Whoosh – входит в «Горячую десятку России» - могла вырасти на 65% г/г до 4,5 млрд руб. за счет высокого роста числа поездок на фоне расширения парка самокатов, выхода в новые локации и увеличения базы пользователей. Сдерживающим фактором могла стать дальнейшая нормализация средней стоимости поездки ввиду увеличения доли более коротких поездок по транспортному пути. Оценка: 4"
"1351339368","6446","254","3","#WUSH (Whoosh): Ожидаем роста EBITDA кикшеринга на 48% г/г до 2,1 млрд руб. При этом рентабельность, на наш взгляд, продолжила нормализоваться и по итогам I пол 2023 г. могла снизиться до 46% (против 52% годом ранее), так как с расширением бизнеса заметно увеличиваются расходы на управление растущим парком электросамокатов. Оценка: 3"
"1351339368","6446","254","5","#WUSH (Whoosh): Чистая прибыль могла увеличиться почти в 2,5 раза до 949 млн руб., в том числе за счет положительного эффекта от курсовых разниц, так как по состоянию на конец 2022 г. около 45% денежных средств компании было в иностранной валюте. Оценка: 5"
"1351339368","6446","254","3","#WUSH (Whoosh): Не исключаем, что вместе с финансовыми результатами Whoosh может представить предварительные операционные результаты за август и поделиться наблюдениями по развитию сервиса в Латинской Америке. Оценка: 3"
"1351339368","6446","254","0","#WUSH (Whoosh): Что мы думаем о перспективах Whoosh? Далее по ссылке #ВзглядНаКомпанию #WUSH #ВладимирБеспалов #СофьяСтрельцова #ПолинаПанина. Оценка: 0"
"1203560567","7323","91","2","#MFON (Мегафон): DOWNGRADE HSBC снизил рейтинг GDR Мегафона до ""держать"". Прогнозная цена GDR понижена с $10,9 до $9,3 за штуку ранее. Оценка: 2"
"1203560567","125137","204","3","#ipo (Segezha): ПОКА ПЛАНИРУЕТСЯ НА АПРЕЛЬ - ИСТОЧНИКИ - RTRS SEGEZHA GROUP СФОРМИРОВАЛА ПУЛ БАНКОВ-ОРГАНИЗАТОРОВ IPO, ДОБАВИВ BANK OF AMERICA, ВТБ КАПИТАЛ, РЕНЕССАНС КАПИТАЛ И ГАЗПРОМБАНК. Оценка: 3"
"1075101206","4043","62","2","#DSKY (Детский мир): Акции Детского мира (MOEX: DSKY) упали всего на 1% при падении рынка на 4.5% и девальвации рубля. Детский мир — главный экспоз на Китай в ритейле. Отсутствие падения — нерыночное поддержание котировок перед SPO от банков и Системы.  Отсутствие падения — чисто техническое, акции ничто не поддерживает, на фоне множества негативных влияний. Оценка: 2"
"1001029560","14612","177","5","#ТМК (Индекс МосБиржи): Лидеры: ТМК (+12,2%) Оценка: 5"
"1001029560","14612","61","5","#ДВМП (Индекс МосБиржи): Лидеры: ДВМП (+11,2%) Оценка: 5"
"1001029560","14612","158","2","#СОЛЛЕРС (Индекс МосБиржи): Аутсайдеры: СОЛЛЕРС (-1,2%) Оценка: 2"
"1001029560","14612","175","2","#Транснефть (Индекс МосБиржи): Аутсайдеры: Транснефть (-0,97%) Оценка: 2"
"1001029560","14612","220","2","#Globaltrans (Индекс МосБиржи): Аутсайдеры: Globaltrans (-0,85%) Оценка: 2"
"1203560567","126733","150","4","#SBER (Сбербанк): Сервис электронных платежей ЮMoney (ранее ""Яндекс.Деньги"", входит в экосистему ""Сбера"") возобновил работу с 45 иностранными компаниями после снятия ограничений, веденных Банком России - ТАСС. Оценка: 4"
"1300011741","17325","231","3","#RUSAGRO («Русагро»): Бумаги «Русагро» на длинном горизонте выглядят привлекательно. Но многое будет зависеть от того, когда компания сможет вернуться к выплате дивидендов – Промсвязьбанк Оценка: 3"
"1300011741","17325","150","4","#SBER («Сбербанк»): В банковском сегменте мы сохраняем рекомендацию на покупку только по «Сбербанку», но ожидаем позитивной динамики и от ТКС Групп – Солид Оценка: 4"
"1197210433","1793","177","3","#TRMK (ТМК): ТМК направит $580 млн от продажи IPSCO на погашение долга, остальные могут пойти на выплаты акционерам, покупку активов. При этом компания еще не определилась с тем, на что пойдут оставшиеся от продажи IPSCO деньги (около $0,5 млрд). Оценка: 3"
"1203560567","118574","58","3","#GCHE (Черкизово): Черкизово - СД принял решение увеличить уставный капитал Общества путем размещения дополнительных обыкновенных акций:   -количество размещаемых акций = 10 261 753  Цена размещения Акций будет установлена Советом директоров Общества после окончания срока действия преимущественного права приобретения Акций и не позднее начала размещения Акций. Оценка: 3"
"1197210433","4907","27","3","#ALRS (Алроса): Раскрытия СД Алросы 21 апреля проведет заседание. Повестка дня: О неприменении штрафных санкций, а также о возможности продления сроков исполнения договоров и корректировки цен в 2020 году в случае нарушений обязательств исполнителем из-за последствий распространения новой коронавирусной инфекции. Оценка: 3"
"1203560567","18336","72","3","#irao (ИНТЕР РАО): IRAO «ИНТЕР РАО» МОЖЕТ ЗАКРЫТЬ СЛЕДУ ПО ВЫХОДУ ИЗ ЭКИБАСТУЗСКОЙ ГРЭС-2 В 2018 Г., КРАЙНИЙ СРОК - 2019 Г. - ГЛАВА КОМПАНИИ. Оценка: 3"
"1203560567","18336","72","4","#irao (ИНТЕР РАО): «ИНТЕР РАО» РАССЧИТЫВАЕТ НА РОСТ ВЫРУЧКИ И EBITDA В 2018 Г. В СРАВНЕНИИ С ПРОШЛЫМ ГОДОМ - ГЛАВА КОМПАНИИ. Оценка: 4"
"1203560567","9667","89","4","#MGNT (Магнит): Доля рынка ""Магнит"" видит возможность удвоить свою долю на рынке в течение нескольких лет - гендиректор. Оценка: 4"
"1041482399","10829","48","4","#GAZP (Газпром): Ближе всего к максимумам за год. Оценка: 4"
"1041482399","10829","27","4","#ALRS (Алроса): Ближе всего к максимумам за год. Оценка: 4"
"1041482399","10829","11","4","#RUAL (Русал): Ближе всего к максимумам за год. Оценка: 4"
"1041482399","10829","103","4","#MOEX (Мосбиржа): Ближе всего к максимумам за год. Оценка: 4"
"1041482399","10829","129","4","#RASP (Распадская): Ближе всего к максимумам за год. Оценка: 4"
"1041482399","10829","118","2","#NMTP (НМТП): Ближе всего к минимумам за год. Оценка: 2"
"1197296889","4357","7","3","#VTBR (ВТБ): Основатель и гендиректор Wildberries Татьяна Бакальчук выдвинута в набсовет ВТБ. Оценка: 3"
"1197296889","4357","89","3","#MGNT (Магнит): В 2015-2018 годах в набсовет ВТБ уже входил знаковый для российского ритейла персонаж - создатель """"Магнита"""" Сергей Галицкий. Оценка: 3"
"1203560567","250959","177","3","#TRMK (TMK): СД ТМК -ДИВИДЕНДЫ 1П 2023Г = 13.45 РУБ/АКЦ дивотсечка - 5 сентября. Оценка: 3"
"1197296889","2251","36","3","#BELU (Белуга): СЕО Александр Мечетин выступил на конференции по e-commerce в Sova Capital. Оценка: 3"
"1197296889","2251","36","3","#BELU (Белуга): Сегодня ночью вышло его интервью в Коммерсанте. Оценка: 3"
"1197296889","2251","36","3","#BELU (Белуга): Сегодня же будет конференция Мечетина для частных инвесторов в ВТБ. Оценка: 3"
"1197296889","2251","36","4","#BELU (Белуга): Нам тут шепчут, что это точно не совпадение. Белуга взялась за рост капитализации за счёт акционеров — как физиков, так и фондов. Оценка: 4"
"1203560567","236380","56","3","#SMLT (Самолет): девелопер ""Самолет"" построит первый проект на Дальнем Востоке в 2025 г — ТАСС. Оценка: 3"
"1474421383","445","225","2","#Тинькофф (Тинькофф): Тинькофф без уведомления ввел комиссию и говорит что так и было. Оценка: 2"
"1203560567","13742","27","3","#ALRS (АЛРОСА): ДИВИДЕНДЫ - КАЛЕНДАРЬ СОВЕТ ДИРЕКТОРОВ «АЛРОСЫ» ОБСУДИТ 6 АВГУСТА ДИВИДЕНДЫ ЗА I ПОЛУГОДИЕ - КОМПАНИЯ Оценка: 3"
"1063908560","6966","112","3","#РОСНЕФТЬ (Роснефть): отчеты по МСФО сегодня появились первыми. Оценка: 3"
"1063908560","6966","32","3","#АЭРОФЛОТ (Аэрофлот): отчеты по РСБУ сегодня появились первыми. Оценка: 3"
"1197210433","22903","150","3","#SBER (Сервис Сбера): ЮMoney с 13 июля возобновляет работу со всеми компаниями-нерезидентами. Оценка: 3"
"1203560567","144663","7","4","#VTBR (ВТБ): ВТБ - МСФО (МАЙ) = 22,8 МЛРД РУБ (29,5 МЛРД АПРЕЛЬ) ЧИСТАЯ ПРИБЫЛЬ (5М 2021Г) = РОСТ В 3,3 РАЗА - ДО 137,4 МЛРД РУБ Оценка: 4"
"1351339368","1683","7","3","#OpenTalkVTB (ВТБ): 23 декабря вместе с Ассоциацией корпоративных казначеев проведем общественную дискуссию на тему внедрения и использования в России цифрового рубля. Оценка: 3"
"1001029560","16624","221","4","#HHR (HeadHunter): лидеры: HeadHunter (+4,6%). Оценка: 4"
"1001029560","16624","272","4","#EETP (ЕвроТранс): лидеры: ЕвроТранс (+3,96%). Оценка: 4"
"1001029560","16624","57","4","#LSR (ЛСР): лидеры: ЛСР (+3,7%). Оценка: 4"
"1001029560","16624","32","4","#AFLT (Аэрофлот): лидеры: Аэрофлот (+2,72%). Оценка: 4"
"1001029560","16624","152","2","#CHMF (Северсталь): аутсайдеры: Северсталь (-2,2%). Оценка: 2"
"1001029560","16624","160","2","#SGGD (Сургутнефтегаз): аутсайдеры: Сургутнефтегаз (-1,63%). Оценка: 2"
"1203560567","82140","11","3","#RUAL (РУСАЛ): СПРОС КЛИЕНТОВ НА АЛЮМИНИЙ ВОССТАНОВИЛСЯ ДО 20-30% ОТ ОБЫЧНОГО - источники СМИ Оценка: 3"
"1203560567","55915","99","3","#MTLR (Мечел): ВТБ в апреле вернется к вопросу реструктуризации долга Мечела, он большой, но сейчас обслуживается по графику - Костин. Оценка: 3"
"1203560567","55915","7","2","#VTBR (ВТБ): Вряд ли будет кредитовать покупку Мечелом доли в Эльге у Газпромбанка, если такая сделка будет - Костин. Оценка: 2"
"1063908560","10700","220","3","#GLTR (Globaltrans): На мой взгляд адекватная цена расписок данной компании около 500 рублей. Оценка: 3"
"1203560567","83544","26","3","#AFKS (АФК СИСТЕМА): OZON ИЩЕТ БОЛЬШЕ ИНВЕСТОРОВ, ЧТОБЫ ФИНАНСИРОВАТЬ РОСТ. Оценка: 3"
"1203560567","246132","48","3","#GAZP (Газпром): ГАЗПРОМ И МИНСЕЛЬХОЗ ПОДПИСАЛИ СОГЛАШЕНИЕ О СОТРУДНИЧЕСТВЕ В ОБЛАСТИ ПРОИЗВОДСТВА ЭЛЕКТРОЭНЕРГИИ ИЗ ПРИРОДНОГО ГАЗА — ИФ Оценка: 3"
"1197210433","17818","53","2","#GMKN (Норильский никель): ??BOFA ПОНИЗИЛ РЕКОМЕНДАЦИЮ НОРНИКЕЛЯ ДО """"НИЖЕ РЫНКА"" Оценка: 2"
"1203560567","103464","112","3","#ROSN (ROSNEFT): RUSSIA'S ROSNEFT LAUNCHES FIRST TENDERS TO SELL OIL PRODUCTS FROM ITS REFINERIES FOR DELIVERY IN 2021 - ROSNEFT DOCUMENTS Оценка: 3"
"1239405989","4668","62","2","#DSKY (Детский мир): В базу расчета индексов МосБиржи и РТС войдут депозитарные расписки Русагро вместо акций Детского мира, делистинг которых состоится во втором квартале 2023 года. Оценка: 2"
"1239405989","4668","254","4","#WUSH (Whoosh): База расчета индекса акций широкого рынка, в который входят бумаги второго эшелона, изменится за счет включения Whoosh, ДЭК, ИСКЧ и ТГК-2. Их котировки выросли на фоне этой новости. Оценка: 4"
"1239405989","4668","71","4","#ISKJ (ИСКЧ): База расчета индекса акций широкого рынка, в который входят бумаги второго эшелона, изменится за счет включения Whoosh, ДЭК, ИСКЧ и ТГК-2. Их котировки выросли на фоне этой новости. Оценка: 4"
"1239405989","4668","150","2","#SBER (Сбербанк): В результате вес обыкновенных акций Сбера и Яндекса в индексах уменьшится, а акций Лукойла — увеличится. Оценка: 2"
"1239405989","4668","236","2","#YNDX (Яндекс): В результате вес обыкновенных акций Сбера и Яндекса в индексах уменьшится, а акций Лукойла — увеличится. Оценка: 2"
"1239405989","4668","111","2","#LKOH (Лукойл): В результате вес обыкновенных акций Сбера и Яндекса в индексах уменьшится, а акций Лукойла — увеличится. Оценка: 2"
"1197210433","56879","127","4","#PLZL (Полюс): Цель: 12200 руб. (+15%) Срок: март 2024 года Текущая цена: 10577 руб. Оценка: 4"
"1197210433","56879","127","3","#PLZL (Полюс): Мозговой Центр Сигналов считает необоснованным отставание акций Полюса от цен на золото, которые могут продолжить рост. Оценка: 3"
"1197210433","56879","127","3","#PLZL (Полюс): В отчете Полюса за 2023 год, который будет опубликован в марте 2024, будут видны результаты проведенного выкупа акций. Оценка: 3"
"1197210433","56879","127","4","#PLZL (Полюс): Мозговой Центр Сигналов считает, что Полюс может погасить значительную часть выкупленного пакета уже в 2024 году. Оценка: 4"
"1197210433","56879","127","3","#PLZL (Полюс): На текущий момент сценарий погашения казначейского пакета не заложен рынком в цене акции Полюса. Оценка: 3"
"1197210433","56879","127","4","#PLZL (Полюс): Вместе с продолжающимся ростом цен на золото это может стать поводом для наращивания позиции в акциях. Оценка: 4"
"1075101206","14871","150","3","#SBER (Сбербанк): собрание акционеров о дивидендах, конференция по его итогам в 10:00 мск. Оценка: 3"
"1075101206","14871","115","3","#NVTK (Новатэк): собрание акционеров по дивидендам. Оценка: 3"
"1075101206","14871","53","3","#GMKN (Норникель): операционные результаты за 1кв23. Оценка: 3"
"1075101206","14871","166","3","#TGKA (ТГК-1): операционные результаты за 1кв23. Оценка: 3"
"1203560567","240887","236","3","#YNDX (Яндекс): «Яндекс» раскрыл сумму сделки от продажи «Дзена» VK - 38,5 млн руб. Оценка: 3"
"1160971567","3394","111","4","#LKOH (Лукойл): У Лукойла вышел отчет по РСБУ. Конечно, не МСФО, но пока и это неплохо. За первое полугодие 2023 года компания заработала 463,5 млрд р чистой прибыли, -11% год к году. Выручка снизилась на 28% год к году. В целом показатели хорошие, прошлый год компания начала с высокой базы, а вот во 2 полугодии 2023 года ждем еще более сильных результатов. Нефть Urals во втором квартале стоила в районе 4500 р за баррель, сейчас цена в районе 6400 р. Почти наверняка ждем 3 квартал еще прибыльнее, не исключено, что компания улучшит показатель чистой прибыль по итогам года относительно 2022. Деньги на дивиденды у компании будут. Оценка: 4"
"1239405989","5177","103","3","#MOEX (Московская биржа): К вечеру индекс МосБиржи потерял 0,9% в основном из-за усиления геополитической напряженности. При этом в первой половине дня динамика была умеренно позитивной, чему способствовал рост цен на нефть. После решения ОПЕК+ на выходных сократить квоты на добычу нефти в 2024 году Брент подорожала почти до $77/барр. Оценка: 3"
"1239405989","5177","235","2","#POLY (Polymetal): Хуже остальных торгуются бумаги Polymetal (минус 6,5%). Компания выпустила пресс-релиз, в котором перечислила меры, способствующие снижению риска попадания под санкции других структур группы. Также в компании заявили, что руководство российского филиала покидает свои посты в связи с санкциями против АО «Полиметалл». Оценка: 2"
"1239405989","5177","32","2","#AFLT (Аэрофлот): Аэрофлот также отказался от выплаты дивидендов, его акции просели в цене на 1,6%. Оценка: 2"
"1239405989","5177","255","4","#SPBE (СПБ Биржа): СПБ Биржа сообщила, что в мае объем торгов иностранными ценными бумагами вырос на 25,2% к апрелю до $3,1 млрд. Акции торговой площадки подорожали на 0,8%. Оценка: 4"
"1197210433","53055","111","4","#LKOH (Лукойл): Мозговой центр Сигналов закрывает идею по акциям Лукойла. Цена закрытия 6849. Доходность 11.5% Оценка: 4"
"1041482399","8881","160","4","#Сургут (Сургутнефтегаз): Лидеры роста. Оценка: 4"
